"","x","y","Animal","Month","Year"
"34532",-65.6499939,-66.08499908,131146,"January",2015
"34533",-65.63699341,-66.06700134,131146,"January",2015
"34534",-65.60998535,-66.05200195,131146,"January",2015
"34535",-65.60699463,-66.06199646,131146,"January",2015
"34536",-65.58099365,-66.04699707,131146,"January",2015
"34537",-65.54000854,-66.0530014,131146,"January",2015
"34538",-65.49700928,-66.05400085,131146,"January",2015
"34539",-65.50601196,-66.04699707,131146,"January",2015
"34540",-65.51199341,-66.05500031,131146,"January",2015
"34541",-65.52801514,-66.06300354,131146,"January",2015
"34542",-65.54501343,-66.07700348,131146,"January",2015
"34543",-65.55599976,-66.08000183,131146,"January",2015
"34544",-65.57699585,-66.07700348,131146,"January",2015
"34545",-65.57699585,-66.08200073,131146,"January",2015
"34546",-65.56799316,-66.08100128,131146,"January",2015
"34547",-65.60198975,-66.07700348,131146,"January",2015
"34548",-65.58099365,-66.08000183,131146,"January",2015
"34549",-65.57901001,-66.09200287,131146,"January",2015
"34550",-65.53799438,-66.09400177,131146,"January",2015
"34551",-65.63198853,-66.07099915,131146,"January",2015
"34552",-65.63400269,-66.06600189,131146,"January",2015
"34553",-65.62701416,-66.05500031,131146,"January",2015
"34554",-65.63598633,-66.07099915,131146,"January",2015
"34555",-65.63900757,-66.0719986,131146,"January",2015
"34556",-65.65301514,-66.06999969,131146,"January",2015
"34557",-65.64199829,-66.06300354,131146,"January",2015
"34558",-65.64199829,-66.06300354,131146,"January",2015
"34559",-65.69900513,-66.05500031,131146,"January",2015
"34560",-65.63101196,-66.06900024,131146,"January",2015
"34561",-65.64898682,-66.06999969,131146,"January",2015
"34562",-65.64099121,-66.06999969,131146,"January",2015
"34563",-65.64001465,-66.05500031,131146,"January",2015
"34564",-65.64898682,-66.06199646,131146,"January",2015
"34565",-65.6499939,-66.06199646,131146,"January",2015
"34566",-65.64700317,-66.05799866,131146,"January",2015
"34567",-65.66900635,-66.0510025,131146,"February",2015
"34568",-65.68499756,-66.05599976,131146,"February",2015
"34569",-65.66900635,-66.05799866,131146,"February",2015
"34570",-65.64498901,-66.05699921,131146,"February",2015
"34571",-65.66900635,-66.05400085,131146,"February",2015
"34572",-65.60900879,-66.05899811,131146,"February",2015
"34573",-65.6000061,-66.0510025,131146,"February",2015
"34574",-65.58401489,-66.06199646,131146,"February",2015
"34575",-65.57998657,-66.0510025,131146,"February",2015
"34576",-65.56500244,-66.04299927,131146,"February",2015
"34577",-65.5960083,-66.05200195,131146,"February",2015
"34578",-65.5960083,-66.05599976,131146,"February",2015
"34579",-65.5960083,-66.0510025,131146,"February",2015
"34580",-65.60400391,-66.07099915,131146,"February",2015
"34581",-65.60598755,-66.0719986,131146,"February",2015
"34582",-65.53900146,-66.08000183,131146,"February",2015
"34583",-65.54199219,-66.08699799,131146,"February",2015
"34584",-65.52600098,-66.08599854,131146,"February",2015
"34585",-65.44100952,-66.08699799,131146,"February",2015
"34586",-65.44299316,-66.08300018,131146,"February",2015
"34587",-65.44900513,-66.07800293,131146,"February",2015
"34588",-65.42498779,-66.06600189,131146,"February",2015
"34589",-65.42401123,-66.07900238,131146,"February",2015
"34590",-65.46600342,-66.03600311,131146,"February",2015
"34591",-65.49200439,-66.02600098,131146,"February",2015
"34592",-65.48599243,-66.04699707,131146,"February",2015
"34593",-65.56399536,-66.02899933,131146,"February",2015
"34594",-65.55899048,-66.01699829,131146,"February",2015
"34595",-65.56698608,-66.02999878,131146,"February",2015
"34596",-65.56100464,-66.04000092,131146,"February",2015
"34597",-65.60800171,-66.0510025,131146,"February",2015
"34598",-65.63900757,-66.04599762,131146,"February",2015
"34599",-65.67599487,-66.05699921,131146,"February",2015
"34600",-65.70599365,-66.04599762,131146,"February",2015
"34601",-65.70098877,-66.0490036,131146,"February",2015
"34602",-65.72198486,-66.03399658,131146,"February",2015
"34603",-65.70300293,-66.02400208,131146,"February",2015
"34604",-65.73098755,-66.01000214,131146,"February",2015
"34605",-65.66400146,-66.0510025,131146,"February",2015
"34606",-65.65499878,-66.06999969,131146,"February",2015
"34607",-65.69500732,-66.08000183,131146,"February",2015
"34608",-65.70999146,-66.06900024,131146,"February",2015
"34609",-65.67999268,-66.08499908,131146,"February",2015
"34610",-65.65200806,-66.08300018,131146,"February",2015
"34611",-65.67999268,-66.08200073,131146,"February",2015
"34612",-65.6289978,-66.07499695,131146,"February",2015
"34613",-65.63900757,-66.06999969,131146,"February",2015
"34614",-65.53601074,-66.07700348,131146,"February",2015
"34615",-65.53399658,-66.02500153,131146,"February",2015
"34616",-65.54199219,-66.02899933,131146,"February",2015
"34617",-65.56399536,-66.0510025,131146,"February",2015
"34618",-65.56298828,-66.05200195,131146,"February",2015
"34619",-65.56298828,-66.0530014,131146,"February",2015
"34620",-65.58599854,-66.03199768,131146,"February",2015
"34621",-65.5960083,-66.03399658,131146,"February",2015
"34622",-65.60998535,-66.02400208,131146,"February",2015
"34623",-65.66299438,-66.02799988,131146,"February",2015
"34624",-65.6960144,-66.03800201,131146,"February",2015
"34625",-65.66101074,-66.03299713,131146,"February",2015
"34626",-65.73098755,-66.03700256,131146,"February",2015
"34627",-65.74899292,-66.04100037,131146,"February",2015
"34628",-65.79098511,-66.02200317,131146,"February",2015
"34629",-65.80801392,-66.01699829,131146,"February",2015
"34630",-65.84698486,-65.9960022,131146,"February",2015
"34631",-65.85299683,-66.01499939,131146,"February",2015
"34632",-65.88400269,-65.96199799,131146,"February",2015
"34633",-65.91799927,-65.9509964,131146,"February",2015
"34634",-65.90100098,-65.92700195,131146,"February",2015
"34635",-65.89300537,-65.93599701,131146,"February",2015
"34636",-65.90100098,-65.93199921,131146,"February",2015
"34637",-65.87399292,-65.93699646,131146,"February",2015
"34638",-65.9119873,-65.92700195,131146,"February",2015
"34639",-65.86099243,-65.93000031,131146,"February",2015
"34640",-65.78500366,-65.92900085,131146,"February",2015
"34641",-65.78500366,-65.9469986,131146,"February",2015
"34642",-65.79901123,-65.94300079,131146,"February",2015
"34643",-65.85299683,-65.99299622,131146,"February",2015
"34644",-65.90701294,-65.99500275,131146,"February",2015
"34645",-65.95300293,-65.99199677,131146,"February",2015
"34646",-65.99099731,-65.99900055,131146,"February",2015
"34647",-66.20599365,-65.97499847,131146,"February",2015
"34648",-66.28601074,-65.96800232,131146,"February",2015
"34649",-66.2829895,-65.92199707,131146,"February",2015
"34650",-66.39498901,-65.86100006,131146,"February",2015
"34651",-66.37200928,-65.86399841,131146,"February",2015
"34652",-66.3789978,-65.86299896,131146,"February",2015
"34653",-66.36898804,-65.82299805,131146,"February",2015
"34654",-66.34399414,-65.81600189,131146,"February",2015
"34655",-66.32299805,-65.81199646,131146,"February",2015
"34656",-66.31698608,-65.81600189,131146,"February",2015
"34657",-66.38800049,-65.80000305,131146,"February",2015
"34658",-66.31201172,-65.77400208,131146,"February",2015
"34659",-66.34500122,-65.77300262,131146,"February",2015
"34660",-66.35101318,-65.75499725,131146,"February",2015
"34661",-66.3999939,-65.70800018,131146,"February",2015
"34662",-66.41299438,-65.70800018,131146,"February",2015
"34663",-66.4119873,-65.69100189,131146,"February",2015
"34664",-66.44198608,-65.69400024,131146,"February",2015
"34665",-66.44799805,-65.69000244,131146,"February",2015
"34666",-66.38101196,-65.64299774,131146,"February",2015
"34667",-66.33999634,-65.63700104,131146,"February",2015
"34668",-66.38299561,-65.6269989,131146,"February",2015
"34669",-66.3710022,-65.60900116,131146,"February",2015
"34670",-66.40899658,-65.57800293,131146,"February",2015
"34671",-66.39401245,-65.57099915,131146,"February",2015
"34672",-66.38699341,-65.56800079,131146,"February",2015
"34673",-66.36401367,-65.5510025,131146,"February",2015
"34674",-66.3500061,-65.54100037,131146,"February",2015
"34675",-66.31201172,-65.53299713,131146,"February",2015
"34676",-66.32199097,-65.52500153,131146,"February",2015
"34677",-66.35800171,-65.50800323,131146,"February",2015
"34678",-66.32400513,-65.51499939,131146,"February",2015
"34679",-66.32800293,-65.51300049,131146,"February",2015
"34680",-66.32299805,-65.51300049,131146,"February",2015
"34681",-66.3039856,-65.47699738,131146,"February",2015
"34682",-66.26000977,-65.46900177,131146,"February",2015
"34683",-66.24700928,-65.47499847,131146,"February",2015
"34684",-66.24798584,-65.46900177,131146,"February",2015
"34685",-66.18200684,-65.47200012,131146,"February",2015
"34686",-66.18200684,-65.47399902,131146,"February",2015
"34687",-66.16299438,-65.46900177,131146,"February",2015
"34688",-66.17199707,-65.46600342,131146,"February",2015
"34689",-66.1499939,-65.47299957,131146,"February",2015
"34690",-66.05099487,-65.44799805,131146,"February",2015
"34691",-66.00799561,-65.43199921,131146,"February",2015
"34692",-65.9710083,-65.44300079,131146,"February",2015
"34693",-65.98400879,-65.43499756,131146,"February",2015
"34694",-65.93399048,-65.40699768,131146,"February",2015
"34695",-65.84799194,-65.39299774,131146,"February",2015
"34696",-65.86300659,-65.39199829,131146,"February",2015
"34697",-65.78100586,-65.375,131146,"February",2015
"34698",-64.78399658,-65.2519989,131146,"February",2015
"34699",-64.70300293,-65.22899628,131146,"February",2015
"34700",-64.69500732,-65.21700287,131146,"February",2015
"34701",-64.70098877,-65.22000122,131146,"February",2015
"34702",-64.70401001,-65.22100067,131146,"February",2015
"34703",-64.69299316,-65.20899963,131146,"February",2015
"34704",-64.66299438,-65.21499634,131146,"February",2015
"34705",-64.66799927,-65.22399902,131146,"February",2015
"34706",-64.66299438,-65.21399689,131146,"February",2015
"34707",-64.68798828,-65.22000122,131146,"February",2015
"34708",-64.69699097,-65.22000122,131146,"February",2015
"34709",-64.66500854,-65.22899628,131146,"February",2015
"34710",-64.66400146,-65.20300293,131146,"February",2015
"34711",-64.63900757,-65.19799805,131146,"February",2015
"34712",-64.65701294,-65.19599915,131146,"February",2015
"34713",-64.63400269,-65.20300293,131146,"February",2015
"34714",-64.63500977,-65.18699646,131146,"February",2015
"34715",-64.63598633,-65.18499756,131146,"February",2015
"34716",-64.625,-65.17700195,131146,"February",2015
"34717",-64.63800049,-65.18299866,131146,"February",2015
"34718",-64.65701294,-65.1760025,131146,"February",2015
"34719",-64.64898682,-65.21499634,131146,"February",2015
"34720",-64.57299805,-65.17199707,131146,"February",2015
"34721",-64.57000732,-65.16500092,131146,"February",2015
"34722",-64.58898926,-65.1780014,131146,"February",2015
"34723",-64.58599854,-65.15899658,131146,"February",2015
"34724",-64.5539856,-65.14800262,131146,"February",2015
"34725",-64.5920105,-65.16400146,131146,"February",2015
"34726",-64.58499146,-65.16799927,131146,"February",2015
"34727",-64.60198975,-65.16699982,131146,"February",2015
"34728",-64.57901001,-65.16899872,131146,"February",2015
"34729",-64.59500122,-65.1760025,131146,"February",2015
"34730",-64.57998657,-65.1780014,131146,"February",2015
"34731",-64.57901001,-65.18800354,131146,"February",2015
"34732",-64.57998657,-65.18599701,131146,"February",2015
"34733",-64.55599976,-65.18900299,131146,"February",2015
"34734",-64.5289917,-65.18399811,131146,"February",2015
"34735",-64.63400269,-65.16699982,131146,"February",2015
"34736",-64.64099121,-65.16100311,131146,"February",2015
"34737",-64.6210022,-65.16300201,131146,"February",2015
"34738",-64.6289978,-65.15899658,131146,"February",2015
"34739",-64.32901001,-64.8789978,131146,"February",2015
"34740",-64.30700684,-64.90499878,131146,"February",2015
"34741",-64.30599976,-64.91000366,131146,"February",2015
"34742",-64.28900146,-64.90899658,131146,"February",2015
"34743",-64.28799438,-64.89499664,131146,"February",2015
"34744",-64.25799561,-64.89299774,131146,"February",2015
"34745",-64.2829895,-64.89099884,131146,"February",2015
"34746",-64.28500366,-64.89199829,131146,"February",2015
"34747",-64.24200439,-64.88500214,131146,"February",2015
"34748",-64.28799438,-64.89900208,131146,"February",2015
"34749",-64.28201294,-64.90200043,131146,"February",2015
"34750",-64.28201294,-64.89900208,131146,"February",2015
"34751",-64.28799438,-64.89800262,131146,"February",2015
"34752",-64.29400635,-64.89600372,131146,"February",2015
"34753",-64.32199097,-64.88899994,131146,"February",2015
"34754",-64.3210144,-64.88500214,131146,"February",2015
"34755",-64.3210144,-64.88600159,131146,"February",2015
"34756",-64.29901123,-64.88600159,131146,"February",2015
"34757",-64.30200195,-64.88500214,131146,"February",2015
"34758",-64.30099487,-64.88500214,131146,"February",2015
"34759",-64.21600342,-64.89099884,131146,"February",2015
"34760",-64.30099487,-64.87999725,131146,"February",2015
"34761",-64.22299194,-64.88899994,131146,"February",2015
"34762",-64.1619873,-64.88899994,131146,"February",2015
"34763",-64.10400391,-64.89900208,131146,"February",2015
"34764",-64.10501099,-64.90100098,131146,"February",2015
"34765",-64.16299438,-64.89600372,131146,"February",2015
"34766",-64.13000488,-64.91200256,131146,"February",2015
"34767",-64.14300537,-64.91200256,131146,"February",2015
"34768",-64.00698853,-64.9260025,131146,"February",2015
"34769",-64.1000061,-64.90799713,131146,"February",2015
"34770",-64.04501343,-64.88899994,131146,"February",2015
"34771",-64.00500488,-64.88800049,131146,"February",2015
"34772",-63.98300171,-64.875,131146,"February",2015
"34773",-63.51000977,-64.9509964,131146,"February",2015
"34774",-63.49301147,-64.97299957,131146,"February",2015
"34775",-63.48001099,-64.98000336,131146,"February",2015
"34776",-63.48001099,-64.98000336,131146,"February",2015
"34777",-63.32901001,-64.97000122,131146,"February",2015
"34778",-63.29000854,-64.97100067,131146,"February",2015
"34779",-63.28399658,-64.9509964,131146,"February",2015
"34780",-63.25100708,-64.94000244,131146,"February",2015
"34781",-63.25698853,-64.93499756,131146,"February",2015
"34782",-63.1789856,-64.875,131146,"February",2015
"34783",-63.20599365,-64.88800049,131146,"February",2015
"34784",-63.20199585,-64.87999725,131146,"February",2015
"34785",-63.18200684,-64.86699677,131146,"February",2015
"34786",-63.18301392,-64.86000061,131146,"February",2015
"34787",-63.12799072,-64.81999969,131146,"February",2015
"34788",-63.07299805,-64.8030014,131146,"February",2015
"34789",-63.07199097,-64.80200195,131146,"February",2015
"34790",-63.05099487,-64.78900146,131146,"February",2015
"34791",-62.88900757,-64.76999664,131146,"February",2015
"34792",-62.88699341,-64.75800323,131146,"February",2015
"34793",-62.82400513,-64.76899719,131146,"February",2015
"34794",-62.86700439,-64.76000214,131146,"February",2015
"34795",-62.86300659,-64.77400208,131146,"February",2015
"34796",-62.85800171,-64.77100372,131146,"February",2015
"34797",-62.83999634,-64.77300262,131146,"February",2015
"34798",-62.84100342,-64.77200317,131146,"February",2015
"34799",-62.83700562,-64.76799774,131146,"February",2015
"34800",-62.8500061,-64.77600098,131146,"February",2015
"34801",-62.82000732,-64.77700043,131146,"February",2015
"34802",-62.82998657,-64.76899719,131146,"February",2015
"34803",-62.80700684,-64.77400208,131146,"February",2015
"34804",-62.75201416,-64.78099823,131146,"February",2015
"34805",-62.77200317,-64.78600311,131146,"February",2015
"34806",-62.6539917,-64.82299805,131146,"February",2015
"34807",-62.61898804,-64.82900238,131146,"February",2015
"34808",-62.66900635,-64.83599854,131146,"February",2015
"34809",-62.61898804,-64.83899689,131146,"February",2015
"34810",-62.56201172,-64.84999847,131146,"February",2015
"34811",-62.54400635,-64.85199738,131146,"February",2015
"34812",-62.53799438,-64.85900116,131146,"February",2015
"34813",-62.54199219,-64.86499786,131146,"February",2015
"34814",-62.5539856,-64.83499908,131146,"February",2015
"34815",-62.59799194,-64.84600067,131146,"February",2015
"34816",-62.56900024,-64.83399963,131146,"February",2015
"34817",-62.54501343,-64.84100342,131146,"February",2015
"34818",-62.60501099,-64.83200073,131146,"February",2015
"34819",-62.61999512,-64.82099915,131146,"February",2015
"34820",-62.61999512,-64.81400299,131146,"February",2015
"34821",-62.64498901,-64.82099915,131146,"February",2015
"34822",-62.68600464,-64.79000092,131146,"February",2015
"34823",-62.6789856,-64.81400299,131146,"February",2015
"34824",-62.63800049,-64.8219986,131146,"February",2015
"34825",-62.6210022,-64.81700134,131146,"February",2015
"34826",-62.61801147,-64.82499695,131146,"February",2015
"34827",-62.57501221,-64.84799957,131146,"February",2015
"34828",-62.60299683,-64.84300232,131146,"February",2015
"34829",-62.56500244,-64.84899902,131146,"February",2015
"34830",-62.55099487,-64.85099792,131146,"February",2015
"34831",-62.60800171,-64.85800171,131146,"February",2015
"34832",-62.58999634,-64.84500122,131146,"February",2015
"34833",-62.61700439,-64.85199738,131146,"February",2015
"34834",-62.57400513,-64.89099884,131146,"February",2015
"34835",-62.58700562,-64.89299774,131146,"February",2015
"34836",-62.66900635,-64.80200195,131146,"February",2015
"34837",-62.65301514,-64.79799652,131146,"February",2015
"34838",-62.8380127,-64.7539978,131146,"February",2015
"34839",-62.89401245,-64.73400116,131146,"February",2015
"34840",-62.90600586,-64.72899628,131146,"February",2015
"34841",-62.93200684,-64.72200012,131146,"February",2015
"34842",-62.89099121,-64.70300293,131146,"February",2015
"34843",-63.00500488,-64.69599915,131146,"February",2015
"34844",-62.91000366,-64.69300079,131146,"February",2015
"34845",-62.9039917,-64.6969986,131146,"February",2015
"34846",-62.95300293,-64.70200348,131146,"February",2015
"34847",-62.88198853,-64.68299866,131146,"February",2015
"34848",-62.87200928,-64.66200256,131146,"February",2015
"34849",-62.86099243,-64.65399933,131146,"February",2015
"34850",-62.87200928,-64.66000366,131146,"February",2015
"34851",-62.82998657,-64.65699768,131146,"February",2015
"34852",-62.7829895,-64.64499664,131146,"February",2015
"34853",-62.76098633,-64.62599945,131146,"February",2015
"34854",-62.76501465,-64.62200165,131146,"February",2015
"34855",-62.73400879,-64.61199951,131146,"February",2015
"34856",-62.69699097,-64.60800171,131146,"February",2015
"34857",-62.6619873,-64.59300232,131146,"February",2015
"34858",-62.68301392,-64.58499908,131146,"February",2015
"34859",-62.68499756,-64.59899902,131146,"February",2015
"34860",-62.68798828,-64.56199646,131146,"February",2015
"34861",-62.53601074,-64.5510025,131146,"February",2015
"34862",-62.44100952,-64.53399658,131146,"February",2015
"34863",-62.39599609,-64.51100159,131146,"February",2015
"34864",-62.23800659,-64.49099731,131146,"February",2015
"34865",-62.13101196,-64.46499634,131146,"February",2015
"34866",-62.10501099,-64.42500305,131146,"February",2015
"34867",-61.92401123,-64.41899872,131146,"February",2015
"34868",-61.99200439,-64.35700226,131146,"February",2015
"34869",-61.83200073,-64.30500031,131146,"February",2015
"34870",-61.14700317,-64.24700165,131146,"February",2015
"34871",-61.15600586,-64.2440033,131146,"February",2015
"34872",-61.15600586,-64.25,131146,"February",2015
"34873",-61.14599609,-64.2480011,131146,"February",2015
"34874",-61.19500732,-64.25299835,131146,"February",2015
"34875",-61.14199829,-64.23999786,131146,"February",2015
"34876",-61.13500977,-64.24700165,131146,"February",2015
"34877",-61.12200928,-64.2480011,131146,"February",2015
"34878",-61.08099365,-64.24500275,131146,"February",2015
"34879",-61.07299805,-64.24099731,131146,"February",2015
"34880",-61.05899048,-64.23799896,131146,"February",2015
"34881",-61.08099365,-64.23500061,131146,"February",2015
"34882",-61.06100464,-64.23600006,131146,"February",2015
"34883",-61.08300781,-64.23999786,131146,"February",2015
"34884",-61.00900269,-64.23200226,131146,"February",2015
"34885",-61.03900146,-64.24299622,131146,"February",2015
"34886",-61.04299927,-64.23899841,131146,"February",2015
"34887",-61.03500366,-64.2480011,131146,"February",2015
"34888",-61.02200317,-64.23400116,131146,"February",2015
"34889",-61.04098511,-64.2480011,131146,"February",2015
"34890",-61.04800415,-64.24099731,131146,"February",2015
"34891",-61.11199951,-64.23600006,131146,"February",2015
"34892",-61.01699829,-64.23400116,131146,"February",2015
"34893",-61.00299072,-64.23000336,131146,"February",2015
"34894",-61.02801514,-64.21900177,131146,"February",2015
"34895",-61.02099609,-64.21700287,131146,"February",2015
"34896",-61.04299927,-64.21499634,131146,"February",2015
"34897",-61.01901245,-64.21600342,131146,"February",2015
"34898",-61.10101318,-64.22799683,131146,"February",2015
"34899",-61.09799194,-64.19400024,131146,"February",2015
"34900",-61.07800293,-64.19599915,131146,"February",2015
"34901",-61.17498779,-64.18000031,131146,"February",2015
"34902",-61.07501221,-64.22100067,131146,"February",2015
"34903",-61.15701294,-64.21099854,131146,"February",2015
"34904",-61.1579895,-64.21600342,131146,"February",2015
"34905",-61.14700317,-64.20800018,131146,"February",2015
"34906",-61.15701294,-64.20999908,131146,"February",2015
"34907",-61.13101196,-64.1969986,131146,"February",2015
"34908",-61.14898682,-64.18099976,131146,"February",2015
"34909",-61.13000488,-64.19599915,131146,"February",2015
"34910",-61.22000122,-64.09500122,131146,"February",2015
"34911",-61.2749939,-64.08000183,131146,"February",2015
"34912",-61.36401367,-63.95399857,131146,"February",2015
"34913",-61.34500122,-64.08300018,131146,"February",2015
"34914",-61.34298706,-64.08399963,131146,"February",2015
"34915",-61.3999939,-64.08399963,131146,"February",2015
"34916",-61.33599854,-64.06500244,131146,"February",2015
"34917",-61.35101318,-64.08499908,131146,"February",2015
"34918",-61.35900879,-64.10099792,131146,"February",2015
"34919",-61.35299683,-64.09600067,131146,"February",2015
"34920",-61.33099365,-64.10399628,131146,"February",2015
"34921",-61.32699585,-64.10099792,131146,"February",2015
"34922",-61.33898926,-64.11199951,131146,"February",2015
"34923",-61.37701416,-64.11299896,131146,"February",2015
"34924",-61.32998657,-64.10800171,131146,"February",2015
"34925",-61.35198975,-64.11100006,131146,"February",2015
"34926",-61.33300781,-64.11199951,131146,"February",2015
"34927",-61.32901001,-64.13300323,131146,"February",2015
"34928",-61.31799316,-64.13500214,131146,"February",2015
"34929",-61.29400635,-64.12799835,131146,"February",2015
"34930",-61.32000732,-64.12799835,131146,"February",2015
"34931",-61.24700928,-64.15200043,131146,"February",2015
"34932",-61.26000977,-64.13999939,131146,"February",2015
"34933",-61.22198486,-64.13500214,131146,"February",2015
"34934",-61.20800781,-64.13600159,131146,"February",2015
"34935",-61.1539917,-64.13899994,131146,"February",2015
"34936",-61.16500854,-64.13999939,131146,"February",2015
"34937",-61.18798828,-64.15699768,131146,"February",2015
"34938",-61.15499878,-64.16100311,131146,"February",2015
"34939",-61.15200806,-64.15799713,131146,"February",2015
"34940",-61.14099121,-64.15200043,131146,"February",2015
"34941",-61.13900757,-64.16100311,131146,"February",2015
"34942",-61.15600586,-64.16000366,131146,"February",2015
"34943",-61.12600708,-64.15899658,131146,"February",2015
"34944",-61.06900024,-64.13500214,131146,"February",2015
"34945",-61.12799072,-64.13899994,131146,"February",2015
"34946",-61.17401123,-64.13400269,131146,"February",2015
"34947",-61.19198608,-64.12599945,131146,"February",2015
"34948",-61.21099854,-64.1210022,131146,"February",2015
"34949",-61.1960144,-64.1289978,131146,"February",2015
"34950",-61.17199707,-64.10199738,131146,"February",2015
"34951",-61.20800781,-64.09300232,131146,"February",2015
"34952",-61.15701294,-64.09999847,131146,"February",2015
"34953",-61.13598633,-64.08999634,131146,"February",2015
"34954",-61.06900024,-64.02600098,131146,"February",2015
"34955",-60.47399902,-63.89599991,131146,"February",2015
"34956",-60.47399902,-63.89599991,131146,"February",2015
"34957",-60.46600342,-63.89199829,131146,"February",2015
"34958",-60.43200684,-63.89099884,131146,"February",2015
"34959",-60.36300659,-63.85200119,131146,"February",2015
"34960",-60.2749939,-63.84199905,131146,"February",2015
"34961",-60.2829895,-63.82500076,131146,"February",2015
"34962",-60.26599121,-63.83399963,131146,"February",2015
"34963",-60.23199463,-63.8030014,131146,"February",2015
"34964",-60.12200928,-63.79600143,131146,"February",2015
"34965",-60.1499939,-63.78300095,131146,"February",2015
"34966",-60.14599609,-63.7859993,131146,"February",2015
"34967",-60.14498901,-63.79100037,131146,"February",2015
"34968",-59.99200439,-63.79399872,131146,"February",2015
"34969",-59.96899414,-63.7840004,131146,"February",2015
"34970",-59.95700073,-63.7859993,131146,"February",2015
"34971",-59.94100952,-63.78099823,131146,"February",2015
"34972",-59.82598877,-63.73300171,131146,"February",2015
"34973",-59.78601074,-63.73199844,131146,"February",2015
"34974",-59.78201294,-63.74399948,131146,"February",2015
"34975",-59.76501465,-63.74100113,131146,"February",2015
"34976",-59.7130127,-63.70800018,131146,"February",2015
"34977",-59.69799805,-63.72800064,131146,"February",2015
"34978",-59.67599487,-63.73099899,131146,"February",2015
"34979",-59.63000488,-63.74599838,131146,"February",2015
"34980",-59.6000061,-63.73699951,131146,"February",2015
"34981",-59.51699829,-63.71900177,131146,"February",2015
"34982",-59.56900024,-63.72999954,131146,"February",2015
"34983",-59.52999878,-63.69200134,131146,"February",2015
"34984",-59.53100586,-63.69599915,131146,"February",2015
"34985",-59.51501465,-63.6969986,131146,"February",2015
"34986",-59.33599854,-63.65999985,131146,"February",2015
"34987",-59.37298584,-63.6570015,131146,"February",2015
"34988",-59.29598999,-63.62900162,131146,"February",2015
"34989",-59.25900269,-63.63999939,131146,"February",2015
"34990",-59.26400757,-63.60699844,131146,"February",2015
"34991",-59.20700073,-63.56499863,131146,"February",2015
"34992",-59.17498779,-63.54199982,131146,"February",2015
"34993",-59.17401123,-63.55099869,131146,"February",2015
"34994",-59.02700806,-63.48500061,131146,"February",2015
"34995",-59.02200317,-63.45899963,131146,"February",2015
"34996",-58.98498535,-63.42499924,131146,"February",2015
"34997",-59.05200195,-63.47700119,131146,"February",2015
"34998",-59.0369873,-63.45000076,131146,"February",2015
"34999",-59.01901245,-63.46900177,131146,"February",2015
"35000",-59.02301025,-63.47100067,131146,"February",2015
"35001",-59.02801514,-63.47100067,131146,"February",2015
"35002",-59.03500366,-63.46900177,131146,"February",2015
"35003",-59.07998657,-63.47900009,131146,"February",2015
"35004",-59.08999634,-63.4679985,131146,"February",2015
"35005",-59.09100342,-63.4679985,131146,"February",2015
"35006",-59.04800415,-63.47000122,131146,"February",2015
"35007",-59.02801514,-63.45700073,131146,"February",2015
"35008",-59.03601074,-63.45600128,131146,"February",2015
"35009",-59.01998901,-63.45600128,131146,"February",2015
"35010",-59.03500366,-63.45500183,131146,"February",2015
"35011",-58.98498535,-63.45600128,131146,"February",2015
"35012",-58.97601318,-63.44900131,131146,"February",2015
"35013",-58.9960022,-63.45700073,131146,"February",2015
"35014",-58.97698975,-63.43700027,131146,"February",2015
"35015",-58.99798584,-63.44499969,131146,"February",2015
"35016",-58.95098877,-63.44499969,131146,"February",2015
"35017",-58.9710083,-63.43399811,131146,"February",2015
"35018",-58.9710083,-63.43999863,131146,"February",2015
"35019",-58.99301147,-63.43899918,131146,"February",2015
"35020",-58.97299194,-63.43899918,131146,"February",2015
"35021",-58.9630127,-63.43999863,131146,"February",2015
"35022",-58.95199585,-63.43999863,131146,"February",2015
"35023",-58.95999146,-63.41799927,131146,"February",2015
"35024",-58.95098877,-63.4109993,131146,"February",2015
"35025",-58.93499756,-63.42300034,131146,"February",2015
"35026",-58.95800781,-63.41600037,131146,"February",2015
"35027",-58.95599365,-63.4129982,131146,"February",2015
"35028",-58.95498657,-63.4129982,131146,"February",2015
"35029",-58.9630127,-63.4109993,131146,"February",2015
"35030",-58.9710083,-63.40299988,131146,"February",2015
"35031",-58.95498657,-63.41199875,131146,"February",2015
"35032",-58.98098755,-63.38899994,131146,"February",2015
"35033",-58.99798584,-63.40499878,131146,"February",2015
"35034",-58.99398804,-63.40100098,131146,"February",2015
"35035",-59.00100708,-63.39400101,131146,"February",2015
"35036",-58.95098877,-63.4070015,131146,"February",2015
"35037",-58.94100952,-63.40200043,131146,"February",2015
"35038",-58.98001099,-63.39500046,131146,"February",2015
"35039",-58.92199707,-63.39400101,131146,"February",2015
"35040",-58.9289856,-63.39799881,131146,"February",2015
"35041",-58.92300415,-63.38499832,131146,"February",2015
"35042",-58.91500854,-63.38100052,131146,"February",2015
"35043",-58.87799072,-63.38999939,131146,"February",2015
"35044",-58.63699341,-63.38000107,131146,"February",2015
"35045",-58.39599609,-63.39599991,131146,"February",2015
"35046",-58.34298706,-63.38899994,131146,"February",2015
"35047",-58.35598755,-63.38199997,131146,"February",2015
"35048",-58.40100098,-63.37200165,131146,"February",2015
"35049",-58.41598511,-63.41199875,131146,"February",2015
